id,enumerator_id,survey_date,duration_minutes,respondent_age,household_size,monthly_income,monthly_expenditure,asset_count,currently_working,education_level,work_sector
R04434,E19,2025-04-02,37,22,6,,,2,1,2,manufacturing
R04435,E19,2025-04-02,0,22,7,1047,,,1,4,services
R04436,E19,2025-04-02,39,39,6,,1222,6,1,1,manufacturing
R04437,E19,2025-04-02,52,50,7,,,5,1,2,retail
R04438,E19,2025-04-02,,56,6,,15007,,1,3,retail
R04439,E19,2025-04-02,,24,3,,,2,0,4,
,E19,2025-04-02,,32,6,,,,1,2,services
R04441,E19,2025-04-02,32,56,6,1282,,,1,3,retail
R04442,E19,2025-04-02,44,27,9,,,,1,4,manufacturing
R04443,E19,2025-04-02,,39,6,,,,0,4,
R04444,E19,2025-04-02,2,59,5,1328,,3,1,4,agriculture
R04445,E19,2025-04-02,40,33,9,,,,1,1,services
R04446,E19,2025-04-02,23,68,6,989,,,1,2,manufacturing
R04447,E19,2025-04-02,41,39,8,,,4,1,1,manufacturing
R04448,E19,,15,53,4,,,,1,4,retail
R04449,E19,2025-04-02,39,30,6,,,2,0,1,
R04450,E19,2025-04-02,58,,3,,777,,0,2,
R04451,E19,2025-04-02,34,32,4,,,,0,3,
R04452,E19,2025-04-02,42,40,4,,,5,1,4,agriculture
R04453,E19,2025-04-02,33,,7,,,,0,1,
R04454,E19,2025-04-03,40,42,11,,,4,1,1,agriculture
R04455,E19,2025-04-03,,52,7,759,,,1,2,manufacturing
R04456,E19,2025-04-03,36,37,7,,,,1,2,manufacturing
R04457,E19,2025-04-03,25,51,3,,730,,1,4,manufacturing
R04458,E19,2025-04-03,37,23,3,,,,1,3,retail
R04459,E19,2025-04-03,53,55,7,1688,,2,1,2,agriculture
R04460,E19,2025-04-03,32,,6,,,4,0,2,
R04461,E19,2025-04-03,40,43,6,,,,1,1,manufacturing
R04462,E19,2025-04-03,27,,4,,,4,1,4,government
R04463,E19,2025-04-03,54,,6,,,5,1,1,services
R04464,E19,2025-04-03,27,21,9,,,,0,1,
R04465,E19,2025-04-03,,30,4,1138,,0,1,1,government
R04466,E19,2025-04-03,,42,9,1324,,,1,2,agriculture
R04467,E19,2025-04-03,15,63,4,,22768,,1,2,retail
R04468,E19,2025-04-03,20,,4,,,4,1,1,retail
R04469,E19,2025-04-03,,55,6,,,4,1,1,government
R04470,E19,2025-04-03,26,40,6,,,2,0,2,
R04471,E19,2025-04-03,,46,5,,,,1,4,agriculture
R04472,E19,2025-04-03,27,77,6,,,,1,4,retail
R04473,E19,2025-04-03,,60,4,,,,1,2,services
,E19,2025-04-03,35,29,6,,,,1,3,services
R04475,E19,2025-04-03,32,31,7,,,0,1,2,services
R04476,E19,2025-04-03,36,67,4,1864,964,5,1,3,government
R04477,E19,2025-04-03,49,43,8,,,5,1,2,government
R04478,E19,2025-04-03,37,,7,,,,1,4,government
R04479,E19,2025-04-03,41,20,9,,1403,2,1,1,government
R04480,E19,2025-04-03,39,18,5,,,5,1,1,government
R04481,E19,2025-04-03,34,36,7,,,6,1,2,manufacturing
R04482,E19,2025-04-03,29,,9,,,1,0,2,
R04483,E19,2025-04-03,33,18,6,651,609,,1,3,services
R04484,E19,,33,50,9,,,5,0,4,
R04485,E19,2025-04-03,33,44,4,498,,1,1,3,retail
R04486,E19,2025-04-03,19,45,7,,,5,1,2,services
R04487,E19,2025-04-03,30,55,4,,,4,1,4,manufacturing
R04488,E19,2025-04-03,34,31,11,,,5,0,2,
,E19,2025-04-03,15,37,8,,,,1,4,retail
R04490,E19,2025-04-03,,27,11,,,,0,3,
,E19,2025-04-03,,44,7,,,3,1,3,government
R04492,E19,2025-04-03,,56,6,,,7,0,3,
R04493,E19,2025-04-03,35,47,4,1603,1525,2,1,3,services
R04494,E19,2025-04-03,45,28,9,,1732,4,0,3,
R04495,E19,2025-04-03,37,14,3,,,3,1,4,retail
R04496,E19,2025-04-03,48,18,7,,,,1,4,agriculture
,E19,2025-04-03,24,43,8,,,,0,4,
R04498,E19,2025-04-03,44,21,7,,729,4,1,4,services
R04499,E19,2025-04-03,43,44,4,,1528,3,1,2,government
R04500,E19,2025-04-03,,,8,,,5,0,1,
R04501,E19,2025-04-03,26,25,3,,,4,0,2,
R04502,E19,2025-04-03,44,50,4,784,,4,1,3,services
R04503,E19,2025-04-03,28,40,3,,,4,0,1,
R04504,E19,2025-04-03,33,34,10,,,3,1,4,services
R04505,E19,2025-04-03,,,9,,636,,1,2,manufacturing
R04506,E19,2025-04-03,27,51,8,,913,,1,4,services
R04507,E19,2025-04-03,45,18,9,,,3,1,2,manufacturing
R04508,E19,2025-04-03,1,52,5,,,2,1,4,retail
R04509,E19,2025-04-03,42,51,10,993,,,1,1,government
R04510,E19,2025-04-03,269,41,9,990,1022,,1,4,manufacturing
R04511,E19,2025-04-03,38,44,7,,,,1,4,agriculture
R04512,E19,2025-04-04,47,28,7,,,,1,3,services
R04513,E19,2025-04-04,,39,9,,,5,1,4,services
R04514,E19,2025-04-04,32,58,6,,1383,1,1,2,agriculture
R04515,E19,2025-04-04,37,31,11,1291,1387,,1,4,manufacturing
R04516,E19,2025-04-04,31,,5,,,,0,3,
R04517,E19,2025-04-04,,27,9,,,,1,1,government
R04518,E19,2025-04-04,-3,33,6,,,4,1,3,retail
R04519,E19,2025-04-04,303,,8,,1171,,1,3,agriculture
R04520,E19,,48,29,6,,,,1,1,services
R04521,E19,2025-04-04,40,39,3,,,6,0,3,
R04522,E19,2025-04-04,40,32,11,,,,0,4,
R04523,E19,2025-04-04,315,42,6,,,,0,2,
R04524,E19,2025-04-04,47,33,4,,,3,1,4,manufacturing
R04525,E19,2025-04-04,47,68,8,1227,,6,1,3,manufacturing
R04526,E19,2025-04-04,35,54,6,1651,,,1,3,services
R04527,E19,2025-04-04,34,25,7,,,4,1,1,manufacturing
R04528,E19,2025-04-04,15,45,7,,34651,,1,4,government
R04529,E19,2025-04-04,33,25,4,1397,1213,4,1,4,agriculture
R04530,E19,2025-04-04,47,18,6,,,7,0,1,
R04531,E19,2025-04-04,40,37,4,,,2,0,3,
R04532,E19,2025-04-04,26,30,6,,,4,1,4,agriculture
R04533,E19,2025-04-04,38,18,4,,,9,0,3,
R04534,E19,2025-04-04,29,41,5,,,,0,4,
R04535,E19,2025-04-04,44,32,2,,393,,1,3,agriculture
R04536,E19,2025-04-04,29,47,9,,,,0,1,
R04537,E19,2025-04-04,31,36,4,,,,0,1,
R04538,E19,2025-04-04,,,8,838,1016,5,1,1,retail
R04539,E19,2025-04-04,10,55,6,,,,0,2,
R04540,E19,2025-04-04,,52,4,,,,0,4,
R04541,E19,2025-04-04,,41,10,,,,0,4,
R04542,E19,2025-04-04,27,,4,,,0,1,2,services
R04543,E19,2025-04-04,45,18,5,,,7,1,3,government
R04544,E19,,,,4,,1712,,1,4,agriculture
R04545,E19,2025-04-04,32,49,9,,,2,1,3,agriculture
R04546,E19,2025-04-04,,,3,1119,,,1,4,agriculture
R04547,E19,,,38,3,,,4,1,3,government
R04548,E19,2025-04-04,,31,7,,,4,1,2,retail
R04549,E19,2025-04-04,,41,6,,,3,1,3,retail
R04550,E19,2025-04-04,,37,5,,,7,1,2,retail
R04551,E19,2025-04-04,29,29,8,,,6,0,2,
R04552,E19,2025-04-04,,,3,,,,1,2,manufacturing
R04553,E19,2025-04-04,43,28,6,,1086,4,1,1,agriculture
R04554,E19,2025-04-04,32,33,8,913,,7,1,1,manufacturing
R04555,E19,2025-04-04,40,55,5,,806,2,1,1,services
R04556,E19,2025-04-04,2,29,5,,2883,7,0,2,
R04557,E19,2025-04-04,37,18,4,,,,1,2,services
R04558,E19,2025-04-04,,34,8,,,3,1,3,manufacturing
R04559,E19,2025-04-04,36,18,5,,,4,0,2,
R04560,E19,2025-04-04,38,31,7,,,,0,1,
R04561,E19,2025-04-04,46,47,8,,2027,,1,4,agriculture
R04562,E19,2025-04-04,24,38,10,,,4,0,4,
R04563,E19,2025-04-04,,45,5,,,9,1,2,government
R04564,E19,2025-04-04,29,43,5,,,,1,4,government
R04565,E19,2025-04-04,36,,4,,1234,3,1,4,retail
R04566,E19,2025-04-04,-5,38,7,,,7,0,1,
R04567,E19,2025-04-04,46,22,8,,,,0,1,
,E19,2025-04-05,13,51,4,724,,0,1,2,agriculture
R04569,E19,2025-04-05,38,51,4,,,3,0,3,
,E19,2025-04-05,306,27,6,,,,0,3,
R04571,E19,2025-04-05,,39,2,,,2,1,2,agriculture
R04572,E19,2025-04-05,48,45,5,,707,,0,3,
R04573,E19,2025-04-05,,,11,,,3,1,1,government
,E19,2025-04-05,,50,5,,,6,1,4,government
R04575,E19,2025-04-05,,38,3,,,,1,1,services
R04576,E19,2025-04-05,30,41,2,,,4,1,3,agriculture
R04577,E19,2025-04-05,50,44,5,,,5,1,3,manufacturing
R04578,E19,2025-04-05,33,40,9,,,3,0,1,
R04579,E19,2025-04-05,38,54,5,,,,1,4,government
R04580,E19,2025-04-05,40,43,5,,,7,1,3,services
R04581,E19,2025-04-05,47,26,7,,,,1,2,manufacturing
R04582,E19,2025-04-05,36,46,5,,,2,1,2,retail
R04583,E19,2025-04-05,226,57,7,,,5,1,4,agriculture
R04584,E19,2025-04-05,43,26,7,1040,,,1,2,services
R04585,E19,2025-04-05,10,,2,,,0,1,4,manufacturing
R04586,E19,2025-04-05,33,29,6,,,,1,2,retail
R04587,E19,2025-04-05,30,23,4,,,4,0,2,
R04588,E19,2025-04-05,,14,10,,,,1,1,manufacturing
R04589,E19,,,38,4,,,3,1,2,services
R04590,E19,2025-04-05,1,23,11,,,3,1,3,services
R04591,E19,2025-04-05,,37,9,,,,1,1,agriculture
R04592,E19,2025-04-05,31,23,7,1273,,5,1,4,agriculture
R04593,E19,2025-04-05,27,,8,,1467,,0,2,
R04594,E19,2025-04-05,33,24,5,,,,0,1,
R04595,E19,2025-04-05,43,58,7,,,,1,2,manufacturing
R04596,E19,2025-04-05,5,38,2,,,5,1,3,manufacturing
R04597,E19,2025-04-05,,18,6,,,,1,1,agriculture
R04598,E19,2025-04-05,28,50,8,,,,0,4,
R04599,E19,,32,20,2,,865,,0,4,
R04600,E19,2025-04-05,29,28,6,,,6,1,1,services
R04601,E19,2025-04-05,49,25,2,1948,,2,1,3,manufacturing
R04602,E19,2025-04-05,42,48,4,,,3,1,3,retail
R04603,E19,2025-04-05,,37,5,,,4,1,1,government
R04604,E19,2025-04-05,47,50,4,,759,3,1,2,manufacturing
R04605,E19,2025-04-05,41,32,6,,,,1,2,manufacturing
R04606,E19,2025-04-05,36,,10,,,6,1,1,agriculture
R04607,E19,2025-04-05,10,18,3,,,3,0,3,
R04608,E19,2025-04-05,13,35,5,,,,0,1,
R04609,E19,,44,26,4,,,,1,3,manufacturing
R04610,E19,2025-04-05,41,34,7,,,2,0,3,
R04611,E19,2025-04-05,30,18,9,,,,1,4,retail
R04612,E19,2025-04-05,20,63,4,,,5,1,3,manufacturing
R04613,E19,2025-04-05,24,43,3,,,5,1,3,manufacturing
R04614,E19,2025-04-05,39,39,9,,,5,1,1,government
,E19,2025-04-05,33,58,2,,,2,1,2,manufacturing
R04616,E19,2025-04-05,,18,2,,1649,,1,1,manufacturing
R04617,E19,,41,18,9,,2419,,1,3,agriculture
R04618,E19,2025-04-05,,,8,,,4,1,4,services
R04619,E19,2025-04-05,,34,5,,,,1,4,government
R04620,E19,2025-04-05,15,39,7,,,6,0,4,
R04621,E19,2025-04-05,0,23,2,,,,1,4,agriculture
R04622,E19,2025-04-05,30,57,4,,,,0,3,
R04623,E19,2025-04-05,17,60,4,,,,1,2,services
R04624,E19,2025-04-05,1,32,2,,,,1,4,retail
R04625,E19,2025-04-05,29,49,4,,,,1,1,services
R04626,E19,2025-04-05,26,18,5,,875,,0,3,
R04627,E19,2025-04-05,28,53,5,,,4,1,3,government
R04628,E19,2025-04-05,43,60,2,,414,1,1,2,agriculture
,E19,2025-04-05,,27,5,,,,1,4,agriculture
R04630,E19,2025-04-05,41,45,7,,,,1,3,manufacturing
R04631,E19,2025-04-05,40,25,4,,1242,,0,3,
R04632,E19,2025-04-05,42,,5,,,1,1,1,retail
R04633,E19,2025-04-05,45,,10,1005,,4,1,2,manufacturing
R04634,E19,2025-04-05,,47,9,1639,1114,2,0,2,
R04635,E19,2025-04-05,,21,6,,765,5,0,2,
R04636,E19,2025-04-05,34,45,3,,,,0,3,
R04637,E19,2025-04-05,54,50,6,,857,3,1,2,retail
R04638,E19,2025-04-06,30,,3,,,,0,1,
R04639,E19,2025-04-06,11,29,2,,1170,2,0,3,
R04640,E19,2025-04-06,34,39,3,899,,1,1,2,services
R04641,E19,2025-04-06,25,,1,,,2,1,2,retail
R04642,E19,2025-04-06,37,32,3,,,,1,2,retail
R04643,E19,2025-04-06,43,65,11,,,,0,4,
R04644,E19,2025-04-06,47,18,3,,1226,,0,3,
R04645,E19,2025-04-07,42,53,5,,,,1,4,services
R04646,E19,2025-04-07,17,40,4,936,,,1,4,government
R04647,E19,2025-04-07,26,,6,,,5,1,2,services
R04648,E19,,33,35,5,987,,,1,3,retail
R04649,E19,2025-04-07,25,33,4,13484,1688,0,1,2,retail
R04650,E19,2025-04-07,43,49,5,,819,4,1,1,agriculture
R04651,E19,2025-04-07,31,40,6,,,,0,2,
R04652,E19,2025-04-07,36,,5,,1158,0,1,2,manufacturing
R04653,E19,2025-04-08,10,42,6,,981,,1,2,government
R04654,E19,2025-04-08,,36,4,1772,1204,,1,2,manufacturing
R04655,E19,2025-04-08,29,18,6,,1579,5,0,1,
R04656,E19,2025-04-08,,37,7,1425,1367,4,1,3,manufacturing
R04657,E19,2025-04-08,34,43,6,,570,,0,1,
,E19,2025-04-08,35,36,7,,782,4,0,2,
R04659,E19,2025-04-08,,35,4,,947,,1,2,services
R04660,E19,2025-04-08,,41,4,,,,0,1,
R04661,E19,2025-04-08,0,36,6,,,,1,3,retail
R04662,E19,2025-04-08,40,63,8,,,6,1,4,manufacturing
R04663,E19,2025-04-09,,44,5,,,,1,3,agriculture
R04664,E19,2025-04-09,35,34,4,,,3,1,4,manufacturing
R04665,E19,2025-04-09,55,41,5,,,4,1,3,services
R04666,E19,2025-04-09,37,66,7,,,4,0,1,
R04667,E19,2025-04-09,,34,4,,,0,1,3,agriculture
,E19,,37,36,5,,,,1,4,retail
R04669,E19,2025-04-09,40,24,8,,1011,6,1,4,services
R04670,E19,2025-04-09,1,61,11,517,,3,1,1,agriculture
R04671,E19,2025-04-09,30,48,4,,740,5,0,3,
R04672,E19,,42,60,4,,,5,1,4,government
R04673,E19,2025-04-10,26,40,6,,,5,1,1,services
R04674,E19,2025-04-10,46,30,5,,1286,5,0,3,
R04675,E19,2025-04-10,5,36,8,,,4,0,3,
R04676,E19,2025-04-11,25,18,3,,,0,1,3,services
R04677,E19,,16,39,6,,,7,1,1,government
R04678,E19,2025-04-11,44,24,4,,,,1,4,manufacturing
R04679,E19,2025-04-11,40,30,10,,,,1,3,agriculture
R04680,E19,2025-04-11,5,34,4,,,5,0,4,
R04681,E19,2025-04-12,,42,8,,,0,1,4,retail
R04682,E19,2025-04-12,43,48,5,,,9,1,4,agriculture
R04683,E19,2025-04-12,21,,2,,,5,1,1,retail
R04684,E19,2025-04-12,46,38,5,,,4,1,2,services
R04685,E19,,38,,8,,,,1,4,government
R04686,E19,2025-04-12,,37,4,,,4,0,1,
R04687,E19,2025-04-12,46,,9,1038,,,1,4,government
R04688,E19,2025-04-13,33,59,7,,,,1,1,government
R04689,E19,2025-04-13,,33,4,,,3,0,4,
R04690,E19,2025-04-13,37,47,5,,,,1,1,manufacturing
R04691,E19,2025-04-13,19,52,7,998,,,1,1,services
R04692,E19,2025-04-13,28,56,5,,,,1,4,agriculture
R04693,E19,2025-04-13,31,50,4,,609,7,0,3,
R04694,E19,2025-04-13,,31,4,1413,,,1,3,services
R04695,E19,2025-04-14,27,18,5,,1265,,0,2,
R04696,E19,2025-04-14,48,18,6,,,,1,1,services
R04697,E19,2025-04-14,48,34,6,,,5,1,3,manufacturing
R04698,E19,2025-04-14,40,27,8,,,3,1,3,government
R04699,E19,2025-04-14,43,28,9,,,,0,2,
R04700,E19,2025-04-15,16,45,4,,,,0,1,
R04701,E19,2025-04-15,26,29,3,1286,,1,1,2,services
R04702,E19,2025-04-15,41,37,11,,,8,0,1,
R04703,E19,2025-04-15,31,32,6,,,,0,1,
R04704,E19,2025-04-15,60,,3,,831,,1,3,retail
R04705,E19,2025-04-15,28,18,8,2171,,,1,2,government
R04706,E19,2025-04-15,,19,7,,,,1,4,services
R04707,E19,2025-04-15,,42,1,,13721,,1,4,services
R04708,E19,2025-04-15,,49,6,,1339,,0,2,
R04709,E19,2025-04-15,34,18,11,,,,1,1,manufacturing
R04710,E19,2025-04-16,37,,7,,,7,1,3,retail
R04711,E19,2025-04-16,,28,7,,,,1,4,retail
R04712,E19,2025-04-16,,38,3,403,,1,1,2,agriculture
R04713,E19,2025-04-16,48,63,7,,,9,1,4,services
R04714,E19,2025-04-16,37,55,8,,1172,3,1,3,retail
R04715,E19,2025-04-16,41,46,6,,1646,9,1,2,government
R04716,E19,2025-04-17,18,24,6,,,5,1,3,retail
R04717,E19,2025-04-17,43,28,10,,,5,1,1,services
R04718,E19,2025-04-17,40,62,8,,,,0,4,
R04719,E19,2025-04-17,36,29,10,,,2,0,2,
R04720,E19,,,40,4,,,,1,3,agriculture
R04721,E19,2025-04-17,23,,8,,,8,1,2,manufacturing
R04722,E19,2025-04-17,23,57,5,,,1,0,4,
R04723,E19,2025-04-17,18,27,4,,,5,1,2,manufacturing
R04724,E19,2025-04-17,0,,3,,1704,3,1,2,agriculture
R04725,E19,2025-04-18,32,18,5,,,,0,4,
R04726,E19,2025-04-18,3,53,8,,,5,0,4,
R04727,E19,2025-04-18,28,31,5,,,,1,2,government
R04728,E19,2025-04-18,41,28,4,,,4,1,4,retail
R04729,E19,2025-04-18,36,,8,,,4,0,4,
R04730,E19,2025-04-18,22,42,7,,,,0,3,
R04731,E19,2025-04-18,,41,10,,,6,0,3,
R04732,E19,2025-04-18,,48,5,,694,3,1,3,manufacturing
R04733,E19,2025-04-18,,28,8,,1374,,1,3,agriculture
,E19,2025-04-19,23,,6,,1217,3,0,2,
R04735,E19,2025-04-19,34,23,4,,,0,1,2,retail
R04736,E19,2025-04-19,35,34,7,,,4,1,1,retail
R04737,E19,2025-04-19,52,47,10,,,,0,3,
R04738,E19,2025-04-19,35,29,8,,,,1,2,services
R04739,E19,2025-04-19,,47,5,,,,0,2,
R04740,E19,2025-04-20,51,27,6,,,5,1,1,government
R04741,E19,2025-04-20,35,20,6,,,3,1,4,retail
R04742,E19,2025-04-20,33,22,4,,,5,1,2,agriculture
R04743,E19,,,39,6,,,4,1,1,services
R04744,E19,2025-04-20,29,37,4,,961,,1,2,agriculture
R04745,E19,2025-04-20,2,62,10,,,3,1,1,services
R04746,E19,2025-04-20,44,,6,,,,1,1,retail
R04747,E19,2025-04-20,24,60,6,,,0,1,2,government
R04748,E19,2025-04-20,10,38,6,,,3,1,4,services
R04749,E19,2025-04-20,25,18,10,1549,,3,1,3,services
R04750,E19,2025-04-20,28,,8,,,8,1,4,manufacturing
R04751,E19,2025-04-21,39,44,4,,,1,0,3,
R04752,E19,2025-04-21,10,24,4,,,3,0,1,
R04753,E19,2025-04-21,31,,8,,,3,0,3,
R04754,E19,2025-04-21,59,39,7,,,2,1,1,retail
R04755,E19,2025-04-21,39,26,6,1851,1798,,1,4,manufacturing
R04756,E19,2025-04-22,46,43,6,,,7,0,2,
R04757,E19,2025-04-22,,26,6,,,5,0,2,
R04758,E19,2025-04-22,19,71,3,,,4,0,1,
R04759,E19,2025-04-22,3,61,7,1948,1644,,1,4,agriculture
R04760,E19,2025-04-22,46,63,5,,,6,1,1,government
R04761,E19,2025-04-22,18,50,3,,,,1,4,government
R04762,E19,2025-04-22,20,44,3,,,,1,4,manufacturing
R04763,E19,2025-04-22,38,24,1,,,,0,2,
R04764,E19,2025-04-22,,24,11,,395,,1,3,manufacturing
R04765,E19,2025-04-22,,36,5,,,,0,3,
R04766,E19,2025-04-23,34,26,10,,,,1,2,services
R04767,E19,2025-04-23,54,41,8,,,,1,2,services
R04768,E19,2025-04-23,30,45,6,,,5,0,1,
R04769,E19,2025-04-23,46,53,6,1467,834,,1,1,retail
R04770,E19,2025-04-24,23,29,3,,,,1,1,retail
R04771,E19,2025-04-24,,52,10,,1537,4,1,3,agriculture
R04772,E19,2025-04-24,,45,8,,,,1,1,agriculture
R04773,E19,2025-04-24,28,38,7,,,,1,3,agriculture
R04774,E19,2025-04-24,39,49,4,,,1,0,3,
,E19,2025-04-24,33,40,5,,,,0,2,
R04776,E19,2025-04-25,38,42,10,,,,1,4,manufacturing
R04777,E19,2025-04-25,45,34,5,,,,1,3,agriculture
R04778,E19,2025-04-25,48,30,9,,,,0,2,
R04779,E19,2025-04-25,,18,10,,,4,1,2,government
R04780,E19,2025-04-25,27,45,10,,,,0,2,
R04781,E19,2025-04-25,30,,2,,,,1,4,agriculture
R04782,E19,2025-04-25,348,43,7,,,4,1,1,services
R04783,E19,2025-04-25,43,39,6,,,5,0,1,
R04784,E19,2025-04-25,28,44,9,1114,,0,1,2,retail
R04785,E19,2025-04-25,38,,6,,,2,1,1,government
,E19,2025-04-25,,,9,,,,1,2,retail
R04787,E19,2025-04-26,55,55,7,,,1,0,4,
R04788,E19,2025-04-26,,62,5,,,,0,4,
R04789,E19,2025-04-26,,33,6,,1254,,0,1,
R04790,E19,2025-04-26,28,,9,,,2,1,1,services
R04791,E19,2025-04-26,29,46,2,,,,1,2,manufacturing
R04792,E19,2025-04-27,34,49,11,,,,0,4,
R04793,E19,2025-04-27,31,38,3,1420,,,1,4,agriculture
R04794,E19,2025-04-27,40,42,3,,,,1,4,retail
R04795,E19,2025-04-27,,46,1,,,,1,1,services
R04796,E19,2025-04-27,17,18,4,,569,,0,4,
R04797,E19,2025-04-27,43,57,3,,,,0,2,
R04798,E19,2025-04-27,,,5,,,,1,2,government
R04799,E19,2025-04-27,48,46,5,,612,1,0,3,
R04800,E19,2025-04-28,,26,5,,,,0,4,
R04801,E19,2025-04-28,63,43,11,,,,1,4,agriculture
R04802,E19,,,40,10,,,,1,4,agriculture
R04803,E19,2025-04-28,45,60,5,,,,1,4,retail
R04804,E19,2025-04-28,222,42,8,2118,,4,1,4,services
R04805,E19,2025-04-29,45,41,4,,,4,0,1,
R04806,E19,2025-04-29,35,39,8,,,3,1,1,manufacturing
R04807,E19,2025-04-29,33,52,6,,,3,0,3,
R04808,E19,2025-04-29,40,32,4,,1152,3,0,2,
R04809,E19,2025-04-29,38,42,5,,670,,1,1,retail
R04810,E19,2025-04-29,45,42,4,,,,1,3,government
R04811,E19,2025-04-29,41,39,7,,,4,1,1,government
R04812,E19,2025-04-29,,35,3,,,6,0,2,
R04813,E19,2025-04-29,32,39,5,,,,1,1,manufacturing
R04814,E19,2025-04-30,46,28,5,,,6,1,2,manufacturing
R04815,E19,2025-04-30,16,46,5,,,,0,1,
R04816,E19,,2,42,5,,979,,0,4,
R04817,E19,2025-04-30,41,23,4,,,,1,1,agriculture
R04818,E19,2025-04-30,,,7,,,3,0,2,
R04819,E19,,34,18,6,,,,0,1,
R04820,E19,2025-04-30,43,23,7,,,4,0,1,
R03659,E20,2025-04-01,27,22,4,,781,1,0,3,
R03612,E20,2025-04-01,40,31,5,,586,6,0,4,
R04823,E20,2025-04-01,15,22,4,,1207,6,0,3,
R04824,E20,2025-04-01,36,18,3,,840,2,0,4,
R04825,E20,2025-04-01,,28,9,1034,1186,5,1,2,retail
R04826,E20,2025-04-01,38,18,6,824,608,5,1,3,government
R04827,E20,2025-04-01,39,29,2,1747,1776,3,1,3,manufacturing
R04828,E20,2025-04-01,36,55,3,,1109,5,0,3,
R04829,E20,2025-04-01,43,46,9,566,592,,1,1,government
R04830,E20,2025-04-01,48,50,9,,1439,3,0,4,
R04831,E20,2025-04-01,35,,4,698,567,4,1,2,government
R04832,E20,2025-04-01,42,33,7,1233,1366,3,1,1,government
R04833,E20,2025-04-01,24,22,3,786,715,3,1,4,manufacturing
R04834,E20,2025-04-01,43,26,7,1296,1309,2,1,2,agriculture
R04835,E20,2025-04-01,40,58,6,488,553,,1,1,manufacturing
R04836,E20,2025-04-01,22,39,7,,716,5,0,4,
R04837,E20,2025-04-01,21,33,5,,813,6,1,3,manufacturing
R04838,E20,2025-04-01,44,37,3,,,6,0,3,
R04839,E20,2025-04-01,27,26,3,,691,4,0,4,
R04840,E20,2025-04-01,38,19,4,1372,887,6,1,3,services
R04841,E20,2025-04-05,36,33,4,,2247,6,0,3,
R04842,E20,2025-04-05,19,44,4,1106,1043,,1,1,government
R04843,E20,2025-04-05,0,39,5,,,3,0,2,
R04844,E20,2025-04-05,31,20,5,,996,6,0,4,
R04845,E20,2025-04-05,30,47,3,1379,1014,6,1,1,government
R04846,E20,2025-04-05,30,59,10,2870,2225,7,1,1,manufacturing
R04847,E20,2025-04-05,31,39,5,,934,4,1,4,manufacturing
R04848,E20,2025-04-05,44,53,4,480,1279,8,1,1,manufacturing
R04849,E20,2025-04-05,,32,8,1381,26834,5,1,3,government
R04850,E20,2025-04-05,38,32,4,,1221,7,0,4,
R04851,E20,2025-04-05,27,35,6,986,864,4,1,1,retail
R04852,E20,2025-04-05,29,41,3,,973,7,0,2,
R04853,E20,2025-04-05,27,63,5,,987,4,0,3,
R04854,E20,2025-04-06,38,23,5,1827,1398,6,1,1,manufacturing
R04855,E20,2025-04-06,51,18,5,19318,1158,3,1,3,manufacturing
R04856,E20,2025-04-06,42,24,7,2340,1662,6,1,2,agriculture
R04857,E20,2025-04-06,40,44,5,910,945,4,1,2,services
R04858,E20,2025-04-06,28,28,5,1290,1086,3,1,2,manufacturing
R04859,E20,2025-04-06,28,40,4,1472,757,5,1,3,government
R04860,E20,2025-04-06,46,40,7,1613,1401,3,1,4,agriculture
R04861,E20,2025-04-06,41,25,5,,1046,0,0,3,
R04862,E20,2025-04-06,35,19,4,1759,1674,8,1,2,retail
R04863,E20,2025-04-06,42,37,9,,,4,0,1,
R04864,E20,2025-04-06,50,67,10,2301,1249,5,1,1,government
R04865,E20,2025-04-06,25,45,3,,727,,1,1,retail
R04866,E20,2025-04-06,27,42,11,,1474,7,0,3,
R04867,E20,2025-04-10,35,51,4,837,588,6,1,2,agriculture
R04868,E20,2025-04-10,32,55,11,1085,,6,1,1,government
R04869,E20,,30,46,8,684,944,2,1,1,government
R04870,E20,2025-04-10,29,45,5,,,4,0,1,
R04871,E20,2025-04-10,30,23,4,,1114,7,0,1,
R04872,E20,2025-04-10,42,16,5,1001,690,4,1,1,agriculture
R04873,E20,2025-04-10,42,22,5,1012,959,2,1,4,retail
R04874,E20,2025-04-10,28,33,8,1438,1253,5,1,3,retail
R04875,E20,2025-04-10,24,66,5,1243,1135,3,1,2,government
R04876,E20,2025-04-10,33,35,4,1120,886,5,1,3,government
R04877,E20,2025-04-10,46,23,5,,1355,1,1,2,government
R04878,E20,2025-04-10,36,34,6,924,917,4,1,3,manufacturing
R04879,E20,2025-04-10,37,23,2,1617,1121,3,1,2,government
R04880,E20,2025-04-10,41,53,5,,1429,5,0,2,
R04881,E20,2025-04-10,45,18,7,1133,1050,6,1,1,government
R04882,E20,2025-04-11,37,60,7,,1640,5,0,2,
R04883,E20,2025-04-11,20,64,3,1408,949,2,1,4,retail
R04884,E20,2025-04-11,32,42,8,,838,3,0,4,
R04885,E20,2025-04-11,35,24,5,917,875,5,1,3,manufacturing
R04886,E20,2025-04-11,34,43,4,,933,5,0,4,
R04887,E20,2025-04-11,32,39,3,,1837,5,0,4,
R04888,E20,2025-04-11,40,18,4,,370,2,0,4,
R04889,E20,2025-04-11,33,58,4,,857,0,0,4,
